pathogenid,ncbi.name,rna,rt,double_stranded,negative_sense,positive_sense,enveloped,circular,segmented,cytoplasm,size_KB,GC,max_bread,max_bread_nh,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,release_budding,release_lysis,release_other,CE_clathrin,CE_receptor,ce_glycoprotiens,ce_other,samplingEffort
4067814,torque teno virus 6,0,0,0,0,1,0.0,1,0,0.0,3.705,50.0,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067815,torque teno virus 7,0,0,0,0,1,0.0,1,0,0.0,3.736,48.4,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,6
4067816,torque teno virus 8,0,0,0,0,1,0.0,1,0,0.0,3.79,50.9,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,4
4067817,torque teno virus 9,0,0,0,0,1,0.0,1,0,0.0,3.064,46.5,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067818,torque teno virus 10,0,0,0,0,1,0.0,1,0,0.0,3.77,51.2,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,9
4067819,torque teno virus 11,0,0,0,0,1,0.0,1,0,0.0,3.193,49.8,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067820,torque teno virus 12,0,0,0,0,1,0.0,1,0,0.0,3.759,50.8,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067821,torque teno virus 13,0,0,0,0,1,0.0,1,0,0.0,3.312,52.3,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067822,torque teno virus 14,0,0,0,0,1,0.0,1,0,0.0,3.899,56.2,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067823,torque teno virus 15,0,0,0,0,1,0.0,1,0,0.0,3.787,51.1,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,5
4067824,torque teno virus 16,0,0,0,0,1,0.0,1,0,0.0,3.818,51.1,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067825,torque teno virus 17,0,0,0,0,1,0.0,1,0,0.0,3.249,49.9,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067826,torque teno virus 18,0,0,0,0,1,0.0,1,0,0.0,3.313,52.8,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067827,torque teno virus 19,0,0,0,0,1,0.0,1,0,0.0,3.808,53.8,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067828,torque teno virus 20,0,0,0,0,1,0.0,1,0,0.0,3.234,50.0,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067829,torque teno virus 21,0,0,0,0,1,0.0,1,0,0.0,3.153,45.4,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067830,torque teno virus 22,0,0,0,0,1,0.0,1,0,0.0,3.847,53.5,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067831,torque teno virus 23,0,0,0,0,1,0.0,1,0,0.0,3.301,53.3,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067832,torque teno virus 24,0,0,0,0,1,0.0,1,0,0.0,3.246,52.6,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,71
4067833,torque teno virus 25,0,0,0,0,1,0.0,1,0,0.0,3.763,53.8,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067834,torque teno virus 26,0,0,0,0,1,0.0,1,0,0.0,3.798,56.9,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067835,torque teno virus 27,0,0,0,0,1,0.0,1,0,0.0,3.729,53.4,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,56
4067836,torque teno virus 28,0,0,0,0,1,0.0,1,0,0.0,3.629,51.7,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,60
4067837,torque teno virus 29,0,0,0,0,1,0.0,1,0,0.0,3.676,52.7,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067838,torque teno mini virus 1,0,0,0,0,1,0.0,1,0,0.0,2.856,38.2,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,13
4067839,torque teno mini virus 2,0,0,0,0,1,0.0,1,0,0.0,2.765,39.4,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,29
4067840,torque teno mini virus 3,0,0,0,0,1,0.0,1,0,0.0,2.897,38.0,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,8
4067841,torque teno mini virus 4,0,0,0,0,1,0.0,1,0,0.0,2.785,39.9,15.8,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,5
4067842,torque teno mini virus 5,0,0,0,0,1,0.0,1,0,0.0,2.908,37.1,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,7
4067843,torque teno mini virus 6,0,0,0,0,1,0.0,1,0,0.0,2.897,37.4,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067844,torque teno mini virus 7,0,0,0,0,1,0.0,1,0,0.0,2.952,36.2,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067845,torque teno mini virus 8,0,0,0,0,1,0.0,1,0,0.0,2.91,37.8,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,3
4067846,torque teno mini virus 9,0,0,0,0,1,0.0,1,0,0.0,2.915,38.3,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,4
4067848,torque teno midi virus 1,0,0,0,0,1,0.0,1,0,0.0,3.245,42.6,0.0,0.0,1,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,8
4067849,torque teno midi virus 2,0,0,0,0,1,0.0,1,0,0.0,3.253,42.9,0.0,0.0,1,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,5
4067850,torque teno tupaia virus,0,0,0,0,1,0.0,1,0,0.0,2.199,48.4,0.0,0.0,1,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,2
4067851,torque teno tamarin virus,0,0,0,0,1,0.0,1,0,0.0,3.371,52.8,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,4
4067853,torque teno felis virus,0,0,0,0,1,0.0,1,0,0.0,2.064,54.0,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,11
4067854,torque teno canis virus,0,0,0,0,1,0.0,1,0,0.0,2.797,54.6,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,14
4067855,torque teno sus virus 1a,0,0,0,0,1,0.0,1,0,0.0,2.878,51.6,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,519
4067856,torque teno sus virus 1b,0,0,0,0,1,0.0,1,0,0.0,2.872,50.5,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,648
4070524,white-headed marmoset gammaherpesvirus,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4072566,bovine rhinitis b virus,1,0,0,0,1,0.0,0,0,1.0,7.556,45.6,0.0,0.0,1,0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,29
4073045,canadian squirrelpox virus,0,0,1,0,0,1.0,0,0,1.0,186.0539382,36.3799,0.0,0.0,1,0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,3
4073256,alphacoronavirus 1,1,0,0,0,1,1.0,0,0,1.0,28.9705,37.85,167.8,167.8,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,4740
4073257,rhinolophus bat coronavirus hku2,1,0,0,0,1,1.0,0,0,1.0,27.165,39.3,167.8,167.8,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,34
4073258,scotophilus bat coronavirus 512,1,0,0,0,1,1.0,0,0,1.0,28.203,40.1,43.6,43.6,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,477
4073260,miniopterus bat coronavirus hku8,1,0,0,0,1,1.0,0,0,1.0,28.773,41.8,23.2,23.2,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,24
4073262,betacoronavirus 1,1,0,0,0,1,1.0,0,0,1.0,30.8845,36.95,186.8,167.8,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,2897
4073263,murine coronavirus,1,0,0,0,1,1.0,0,0,1.0,30.21827778,39.8278,159.6,159.6,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,3202
4073264,rousettus bat coronavirus hku9,1,0,0,0,1,1.0,0,0,1.0,29.114,41.0,45.2,45.2,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,133
4073265,tylonycteris bat coronavirus hku4,1,0,0,0,1,1.0,0,0,1.0,30.286,37.8,0.0,0.0,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,100
4073266,pipistrellus bat coronavirus hku5,1,0,0,0,1,1.0,0,0,1.0,30.482,43.2,43.6,43.6,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,80
4073267,severe acute respiratory syndrome-related coronavirus,1,0,0,0,1,1.0,0,0,1.0,29.751,40.8,186.8,186.8,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,4266
4073271,avian coronavirus,1,0,0,0,1,1.0,0,0,1.0,27.6325,38.1,0.0,0.0,1,0,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,10208
4073272,beluga whale coronavirus sw1,1,0,0,0,1,1.0,0,0,1.0,31.686,39.2,0.0,0.0,1,0,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,16
4073779,marseillevirus marseillevirus,0,0,1,0,0,0.0,1,0,1.0,368.454,44.7,0.0,0.0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,22
4074303,bat mastadenovirus b,0,0,1,0,0,0.0,0,0,0.0,31.616,53.5,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,11
4074883,newbury 1 virus,1,0,0,0,1,0.0,0,0,1.0,7.4535,56.4,0.0,0.0,1,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,39
4074885,murine mastadenovirus c,0,0,1,0,0,0.0,0,0,0.0,30.57,47.2,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,233
4077862,ape aime-itapua virus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
4082320,upsilonpapillomavirus 3,0,0,1,0,0,0.0,1,0,0.0,7.635,44.0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
4082321,dyopipapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.348,43.9,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
4083126,ungulate copiparvovirus 2,0,0,0,0,1,0.0,0,0,0.0,5.905,42.5,30.8,30.8,1,0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,139
4089591,zalophus californianus polyomavirus 1,0,0,1,0,0,0.0,1,0,0.0,5.112,42.7,61.2,61.2,0,0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,10
4094489,simian retrovirus 4,1,1,0,0,1,1.0,0,0,0.0,8.126,43.3,11.6,11.6,1,0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,11
4094761,bat mastadenovirus a,0,0,1,0,0,0.0,0,0,0.0,31.75,56.7,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,11
4095360,chiropteran dependoparvovirus 1,0,0,0,0,1,0.0,0,0,0.0,4.286,62.9,134.8,134.8,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,56
4095380,bat mastadenovirus,0,0,1,0,0,0.0,0,0,0.0,31.218,45.3,136.4,136.4,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,236
4097579,circovirus ng3,0,0,0,0,1,0.0,1,0,0.0,1.953,48.984,0.0,0.0,0,0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4097580,circovirus ng1,0,0,0,0,1,0.0,1,0,0.0,1.953,48.984,0.0,0.0,0,0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4097735,merino walk mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.562,39.7785,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,18
4099241,qian hu shan virus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,13
4100059,shimoni bat lyssavirus,1,0,0,1,0,1.0,0,0,1.0,12.045,39.1,136.4,136.4,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,64
4100229,human polyomavirus 6,0,0,1,0,0,0.0,1,0,0.0,4.926,42.7,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,118
4100230,human polyomavirus 7,0,0,1,0,0,0.0,1,0,0.0,4.952,42.9,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,100
4104791,mus musculus cytomegalovirus 2,0,0,1,0,0,1.0,0,0,0.0,223.8106667,52.383,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,4
4110301,dyolambdapapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.737,44.2,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
4110345,elephant endotheliotropic herpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,193.348,48.4,19.0,19.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,39
4113808,coastal plains tibrovirus,1,0,0,1,0,1.0,0,0,1.0,13.203,36.0,167.6,167.6,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,18
4114189,kenkeme orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,11.731,37.7431,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,37
4115924,mamastrovirus 9,1,0,0,0,1,0.0,0,0,1.0,6.586,41.9,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,38
4117048,elephant endotheliotropic herpesvirus 5,0,0,1,0,0,1.0,0,0,0.0,180.8,41.5,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,66
4117049,elephant endotheliotropic herpesvirus 6,0,0,1,0,0,1.0,0,0,0.0,193.348,48.4,19.0,19.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,42
4117051,elephant gammaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,39.0,39.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
4117054,elephant gammaherpesvirus 5,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,39.0,39.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
4119854,tuhoko pararubulavirus 1,1,0,0,1,0,1.0,0,0,1.0,15.234,41.8,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,15
4119855,tuhoko pararubulavirus 2,1,0,0,1,0,1.0,0,0,1.0,15.432,40.6,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,14
4119856,tuhoko pararubulavirus 3,1,0,0,1,0,1.0,0,0,1.0,15.888,40.6,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,11
4164252,human polyomavirus 8,0,0,1,0,0,0.0,1,0,0.0,5.232,40.1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,25
4169151,torque teno sus virus,0,0,0,0,1,0.0,1,0,0.0,2.875,51.05,0.0,0.0,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,125
4170942,rhesus macaque norovirus,1,0,0,0,1,0.0,0,0,1.0,7.4479167,51.575,0.0,0.0,1,0,0.0,0,1,1,0,1,0,0,1,0,0,1,0,0,16
4172330,rhesus macaque recovirus,1,0,0,0,1,0.0,0,0,1.0,6.714,46.6,0.0,0.0,1,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,73
4180248,pygmy chimpanzee polyomavirus,0,0,1,0,0,0.0,1,0,0.0,5.216623188,41.9616,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
4180249,gorilla polyomavirus,0,0,1,0,0,0.0,1,0,0.0,5.216623188,41.9616,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,5
4180250,mandrill polyomavirus,0,0,1,0,0,0.0,1,0,0.0,5.216623188,41.9616,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
4180251,hamadryas baboon polyomavirus,0,0,1,0,0,0.0,1,0,0.0,5.216623188,41.9616,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,2
4180253,capuchin monkey polyomavirus,0,0,1,0,0,0.0,1,0,0.0,5.216623188,41.9616,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
4180721,mastomys natalensis polyomavirus 1,0,0,1,0,0,0.0,1,0,0.0,4.899,39.9,0.0,0.0,0,0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,3
4194414,bujaru phlebovirus,1,0,0,1,0,1.0,0,1,1.0,12.923,41.5828,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,23
4194446,anhanga virus,1,0,0,1,0,1.0,0,1,1.0,12.568,40.029,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,9
4197210,klamath tupavirus,1,0,0,1,0,1.0,0,0,1.0,11.478,47.1,186.8,186.8,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,8
4212220,pan troglodytes schweinfurthii polyomavirus 1,0,0,1,0,0,0.0,1,0,0.0,5.216623188,41.9616,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
4212727,gorilla gorilla polyomavirus 1,0,0,1,0,0,0.0,1,0,0.0,5.3,42.2,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,5
4214424,murine mastadenovirus b,0,0,1,0,0,0.0,0,0,0.0,27.6855,64.15,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,7
4217053,upsilonpapillomavirus 2,0,0,1,0,0,0.0,1,0,0.0,7.866,46.0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
4217989,dahonggou creek virus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,4
4219314,dyoiotapapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.692,53.5,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,58
4220432,sea lion mastadenovirus a,0,0,1,0,0,0.0,0,0,0.0,31.709,36.0,61.2,61.2,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,8
4220459,bottlenose dolphin astrovirus 2,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
4220460,bottlenose dolphin astrovirus 3,1,0,0,0,1,0.0,0,0,1.0,5.421793103,46.8172,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2
4220461,bottlenose dolphin astrovirus 4,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4220462,bottlenose dolphin astrovirus 5,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2
4220463,bottlenose dolphin astrovirus 6,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
4220464,bottlenose dolphin astrovirus 7,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4220465,bottlenose dolphin astrovirus 8,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2
4220466,minke whale astrovirus 1,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2
4220467,minke whale astrovirus 2,1,0,0,0,1,0.0,0,0,1.0,5.421793103,46.8172,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2
4220468,orca astrovirus 1,1,0,0,0,1,0.0,0,0,1.0,6.001923077,48.4015,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4221022,human polyomavirus 9,0,0,1,0,0,0.0,1,0,0.0,5.026,39.2,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,22
4221557,senegalvirus marseillevirus,0,0,1,0,0,0.0,1,0,1.0,221.505,44.7,0.0,0.0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,37
4242120,gbagroube virus,1,0,0,1,0,1.0,0,1,1.0,10.0705,41.294,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,14
4242142,odocoileus hemionus endogenous retrovirus,1,1,0,0,1,1.0,0,0,0.0,6.970333333,51.778,0.0,0.0,0,0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,5
4245730,zaria bat coronavirus,1,0,0,0,1,1.0,0,0,1.0,30.21827778,39.8278,0.0,0.0,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,6
4250019,dyonupapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.822,51.867,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
4250803,montano orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,12.171,36.2821,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,69
4250804,carrizal virus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,41.2,41.2,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,15
4250805,huitzilac virus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,41.2,41.2,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,9
4250817,sorex araneus betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4250818,sorex araneus betaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4250819,sorex araneus betaherpesvirus 3,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4250820,sorex araneus betaherpesvirus 4,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4250821,sorex araneus betaherpesvirus 5,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4250822,sorex minutus betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4250823,sorex minutus betaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4251331,simian mastadenovirus b,0,0,1,0,0,0.0,0,0,0.0,35.499,62.8,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,4
22680739,yogue virus,1,0,0,1,0,1.0,0,1,1.0,18.236,41.8064,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,13
22680835,tamdy orthonairovirus,1,0,0,1,0,1.0,0,1,1.0,18.35969231,42.377,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,15
22681333,bhanja virus,1,0,0,1,0,1.0,0,1,1.0,11.511,45.3022,186.8,186.8,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,66
22681423,catu orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.024,37.203,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,19
22681635,monongahela hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,180.4,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,4
22681827,changuinola virus,1,0,1,0,0,0.0,0,1,1.0,19.771,42.1565,187.0,187.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,267
22681961,kasokero orthonairovirus,1,0,0,1,0,1.0,0,1,1.0,18.35969231,42.377,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,14
22682273,issyk-kul virus,1,0,0,1,0,1.0,0,1,1.0,18.35969231,42.377,186.8,43.6,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,44
22682669,chim orthonairovirus,1,0,0,1,0,1.0,0,1,1.0,18.51,42.5357,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,15
22683091,orungo virus,1,0,1,0,0,0.0,0,1,1.0,18.894,45.8234,65.0,23.4,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,37
22683139,lebombo virus,1,0,1,0,0,0.0,0,1,1.0,19.247,47.1621,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,30
23538926,bovine gammaherpesvirus 6,0,0,1,0,0,1.0,0,0,0.0,144.898,43.1,45.4,45.4,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,28
23538934,tai forest ebolavirus,1,0,0,1,0,1.0,0,0,1.0,18.935,42.3,65.0,65.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,141
23539052,bovine astrovirus,1,0,0,0,1,0.0,0,0,1.0,6.233,53.5,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,256
23539124,capim orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.061,35.7375,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,14
23539130,guajara orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.095,34.5487,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,56
