Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
350,Cressdnaviricota sp.,2748378,,,,,,,,,,,2191.0,58.0,2.0,,,,,,,,
628,Bandavirus dabieense,2748958,Bunyavirales,Phenuiviridae,Bandavirus,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1170,Chestnut teal chaphamaparvovirus,2759402,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1167,Chestnut teal chaphamaparvovirus 1,2759403,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4382.0,40.5,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1168,Chestnut teal chaphamaparvovirus 2,2759404,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.0,39.5,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1169,Chestnut teal chaphamaparvovirus 3,2759405,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4387.0,39.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1165,Pacific black duck chaphamaparvovirus,2759406,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1164,Pacific black duck chaphamaparvovirus 1,2759407,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.0,39.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1172,Grey teal chaphamaparvovirus,2759408,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1173,Chestnut teal aalivirus,2759411,Picornavirales,Picornaviridae,Aalivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1177,Pacific black duck aalivirus,2759412,Picornavirales,Picornaviridae,Aalivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1174,Chestnut teal megrivirus,2759413,Picornavirales,Picornaviridae,Megrivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1180,Wood duck megrivirus,2759414,Picornavirales,Picornaviridae,Megrivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1176,Pacific black duck sicinivirus-like virus,2759415,Picornavirales,Picornaviridae,Sicinivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1175,Chestnut teal sicinivirus-like virus,2759416,Picornavirales,Picornaviridae,Sicinivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1163,Pacific black duck adeno-associated virus,2759417,Piccovirales,Parvoviridae,Dependoparvovirus,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1178,Pacific black duck anativirus-like virus,2759419,Picornavirales,Picornaviridae,Anativirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1166,Pacific black duck aveparvovirus,2759420,Piccovirales,Parvoviridae,Aveparvovirus,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1122,Poecivirus sp.,2759496,Picornavirales,Picornaviridae,Poecivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1171,Wood duck chaphamaparvovirus,2759604,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1128,Antarctic virus 1_II_CPGEORsw003Ad,2761171,,,,,1.0,0.0,0.0,,0.0,0.0,2322.0,53.5,,,,,,,,,
1129,Antarctic virus 1_II_CPGEORsw003Ch,2761172,,,,,1.0,0.0,0.0,,0.0,0.0,2322.0,53.5,,,,,,,,,
1126,Antarctic virus 1_I_CPGEORsw001Ad,2761173,,,,,1.0,0.0,0.0,,0.0,0.0,2323.0,53.0,,,,,,,,,
1127,Antarctic virus 1_I_CPGEORsw002Ad,2761174,,,,,1.0,0.0,0.0,,0.0,0.0,2323.0,53.0,,,,,,,,,
1133,Antarctic virus 2_I_GPYANKsw001Ad,2761175,,,,,1.0,0.0,0.0,,0.0,0.0,1944.0,48.0,,,,,,,,,
1134,Antarctic virus 2_I_GPYANKsw001Ch,2761176,,,,,1.0,0.0,0.0,,0.0,0.0,1944.0,48.0,,,,,,,,,
1135,Antarctic virus 2_I_GPYANKsw002Ad,2761177,,,,,1.0,0.0,0.0,,0.0,0.0,1944.0,48.0,,,,,,,,,
1136,Antarctic virus 2_I_GPYANKsw003Ad,2761178,,,,,1.0,0.0,0.0,,0.0,0.0,1944.0,48.0,,,,,,,,,
1137,Antarctic virus 2_I_GPYANKsw004Ad,2761179,,,,,1.0,0.0,0.0,,0.0,0.0,1944.0,48.0,,,,,,,,,
1138,Antarctic virus 3_III_KPSTAsw010Ad,2761180,,,,,1.0,0.0,0.0,,0.0,0.0,2713.0,50.5,,,,,,,,,
1139,Antarctic virus 3_III_KPSTAsw014Ch,2761181,,,,,1.0,0.0,0.0,,0.0,0.0,2712.0,50.5,,,,,,,,,
1141,Antarctic virus 3_III_KPSTAsw016Ch,2761182,,,,,1.0,0.0,0.0,,0.0,0.0,2712.0,50.5,,,,,,,,,
1142,Antarctic virus 3_III_KPSTAsw018Ch,2761183,,,,,1.0,0.0,0.0,,0.0,0.0,2713.0,50.5,,,,,,,,,
1143,Antarctic virus 3_III_KPSTAsw019Ch,2761184,,,,,1.0,0.0,0.0,,0.0,0.0,2712.0,50.5,,,,,,,,,
1131,Antarctic virus 3_II_CPHALFsw005Ad,2761185,,,,,1.0,0.0,0.0,,0.0,0.0,2705.0,49.5,,,,,,,,,
1140,Antarctic virus 3_IV_KPSTAsw015Ch,2761186,,,,,1.0,0.0,0.0,,0.0,0.0,2709.0,50.5,,,,,,,,,
1130,Antarctic virus 3_I_CPHALFsw004Ad,2761187,,,,,1.0,0.0,0.0,,0.0,0.0,2720.0,50.0,,,,,,,,,
1132,Antarctic virus 3_V_CPHALFsw003Ad,2761188,,,,,1.0,0.0,0.0,,0.0,0.0,2689.0,50.0,,,,,,,,,
1145,Antarctic virus 4_II_KPSTAsw004Ad,2761189,,,,,1.0,0.0,0.0,,0.0,0.0,2728.0,50.5,,,,,,,,,
1146,Antarctic virus 4_II_KPSTAsw014Ch,2761190,,,,,1.0,0.0,0.0,,0.0,0.0,2728.0,50.5,,,,,,,,,
1147,Antarctic virus 4_II_KPSTAsw015Ch,2761191,,,,,1.0,0.0,0.0,,0.0,0.0,2728.0,50.5,,,,,,,,,
1148,Antarctic virus 4_II_KPSTAsw016Ch,2761192,,,,,1.0,0.0,0.0,,0.0,0.0,2727.0,50.5,,,,,,,,,
1149,Antarctic virus 4_II_KPSTAsw017Ch,2761193,,,,,1.0,0.0,0.0,,0.0,0.0,2728.0,50.5,,,,,,,,,
1150,Antarctic virus 4_II_KPSTAsw018Ch,2761194,,,,,1.0,0.0,0.0,,0.0,0.0,2729.0,50.5,,,,,,,,,
1151,Antarctic virus 4_II_KPSTAsw019Ch,2761195,,,,,1.0,0.0,0.0,,0.0,0.0,2729.0,50.5,,,,,,,,,
1144,Antarctic virus 4_I_KPSTAsw001Ad,2761196,,,,,1.0,0.0,0.0,,0.0,0.0,2721.0,51.5,,,,,,,,,
1152,Antarctic virus 4_I_KPSTAsw002Ad,2761197,,,,,1.0,0.0,0.0,,0.0,0.0,2721.0,51.5,,,,,,,,,
1153,Antarctic virus 4_I_KPSTAsw008Ad,2761198,,,,,1.0,0.0,0.0,,0.0,0.0,2721.0,51.5,,,,,,,,,
1154,Antarctic virus 4_I_KPSTAsw009Ad,2761199,,,,,1.0,0.0,0.0,,0.0,0.0,2721.0,51.5,,,,,,,,,
1155,Antarctic virus 4_I_KPSTAsw010Ad,2761200,,,,,1.0,0.0,0.0,,0.0,0.0,2721.0,51.5,,,,,,,,,
1156,Antarctic virus 5_I_KPSTAsw001Ad,2761201,,,,,1.0,0.0,0.0,,0.0,0.0,2719.0,49.5,,,,,,,,,
1157,Antarctic virus 5_I_KPSTAsw002Ad,2761202,,,,,1.0,0.0,0.0,,0.0,0.0,2719.0,49.5,,,,,,,,,
1158,Antarctic virus 5_I_KPSTAsw004Ad,2761203,,,,,1.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,
1159,Antarctic virus 5_I_KPSTAsw008Ad,2761204,,,,,1.0,0.0,0.0,,0.0,0.0,2719.0,49.5,,,,,,,,,
1160,Antarctic virus 5_I_KPSTAsw009Ad,2761205,,,,,1.0,0.0,0.0,,0.0,0.0,2719.0,49.5,,,,,,,,,
1161,Antarctic virus 5_I_KPSTAsw018Ch,2761206,,,,,1.0,0.0,0.0,,0.0,0.0,2719.0,49.5,,,,,,,,,
1162,Antarctic virus 5_I_KPSTAsw020Ch,2761207,,,,,1.0,0.0,0.0,,0.0,0.0,2719.0,49.5,,,,,,,,,
1124,Antarctic virus 6_I_APBOOTsw001Ad,2761208,,,,,1.0,0.0,0.0,,0.0,0.0,2329.0,49.0,,,,,,,,,
1125,Antarctic virus 6_I_APBOOTsw001Ch,2761209,,,,,1.0,0.0,0.0,,0.0,0.0,2329.0,49.0,,,,,,,,,
281,Pigeon gyrovirus,2766787,,Anelloviridae,Gyrovirus,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2573.0,54.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1120,Lonchura striata deltavirus,2766951,,Kolmioviridae,Deltavirus,1.0,1.0,0.0,1.0,,0.0,1.0,1708.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
942,Bruthen virus,2776920,Bunyavirales,Phenuiviridae,Phlebovirus,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
940,Loch Leven virus,2776924,Picornavirales,Picornaviridae,Hepatovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
934,Maypo virus,2776959,Reovirales,Sedoreoviridae,Rotavirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
935,Neva virus,2776960,Stellavirales,Astroviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
937,Blencathra virus,2776961,Stellavirales,Astroviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
938,Carnarvon virus,2776962,Stellavirales,Astroviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
932,Waterwitch virus,2776963,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
933,Whistler virus,2776964,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
936,Netherby virus,2776965,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
941,British Admiral virus,2776966,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
931,Cataraqui virus,2776967,Reovirales,Spinareoviridae,Orthoreovirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
930,Shorebird deltacoronavirus,2776968,Nidovirales,Coronaviridae,Deltacoronavirus,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1117,Blue tit hepacivirus,2777463,Amarillovirales,Flaviviridae,Hepacivirus,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,Magpie hepacivirus,2777467,Amarillovirales,Flaviviridae,Hepacivirus,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1119,Pelican hepacivirus,2777469,Amarillovirales,Flaviviridae,Hepacivirus,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1116,Passerine adenovirus 1,2779174,Rowavirales,Adenoviridae,Atadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39644.0,53.5,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1110,Avian gyrovirus 13,2781374,,Anelloviridae,Gyrovirus,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2195.0,46.5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,Duck genomovirus VC16,2781375,Geplafuvirales,Genomoviridae,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1115,Duck genomovirus VC17,2781376,Geplafuvirales,Genomoviridae,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1113,Duck associated circular virus VC9,2781378,Geplafuvirales,Genomoviridae,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1108,Gyrovirus 9,2781379,,Anelloviridae,Gyrovirus,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2215.0,45.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1111,Gyrovirus VC5,2781380,,Anelloviridae,Gyrovirus,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,Gyrovirus VC7,2781381,,Anelloviridae,Gyrovirus,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1109,Duck ssDNA virus,2781382,,,,,,,,,,,1621.0,42.0,,,,,,,,,
1105,Chaphamaparvovirus gyb-MR3/2015/HUN,2785213,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,Montifringilla taczanowskii coronavirus N,2794340,Nidovirales,Coronaviridae,Deltacoronavirus,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1028,Accipiter gentilis parvoviridae sp.,2794463,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
997,Aegithalos caudatus parvoviridae sp.,2794464,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1035,Arundinax aedon parvoviridae sp.,2794465,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1029,Ara ararauna parvoviridae sp.,2794466,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1027,Ara severa parvoviridae sp.,2794467,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1036,Bonasa bonasia parvoviridae sp.,2794468,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1030,Carpodacus sibiricus parvoviridae sp.,2794469,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
949,Cecropis daurica parvoviridae sp.,2794470,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
999,Chrysolophuspictus parvoviridae sp.,2794471,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
951,Ciconia boyciana parvoviridae sp.,2794472,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
952,Cyanopica cyanus parvoviridae sp.,2794473,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1006,Cygnus columbianus parvoviridae sp.,2794474,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
953,Dendrocopos leucotos parvoviridae sp.,2794475,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
954,Emberiza chrysophrys parvoviridae sp.,2794476,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
950,Emberiza pusilla parvoviridae sp.,2794477,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
996,Emberiza rustica parvoviridae sp.,2794478,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1040,Emberiza tristrami parvoviridae sp.,2794479,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
955,Ficedula mugimaki parvoviridae sp.,2794480,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
963,Emberiza spodocephala parvoviridae sp.,2794481,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
964,Lanius cristatus parvoviridae sp.,2794482,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
956,Lophura nycthemera parvoviridae sp.,2794483,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
998,Ara ararauna Chaphamaparvovirus,2794484,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1000,Cygnus atratus Chaphamaparvovirus,2794485,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1039,Cygnus columbianus Chaphamaparvovirus,2794486,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1008,Dendrocopos leucotos Chaphamaparvovirus,2794487,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1007,Emberiza pusilla Chaphamaparvovirus,2794488,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1014,Fringilla montifringilla Chaphamaparvovirus,2794489,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1013,Grus japonensis Chaphamaparvovirus,2794490,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1012,Luscinia cyane Chaphamaparvovirus,2794491,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1017,Turdus pallidus Chaphamaparvovirus,2794492,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1010,Nandayus nenday Chaphamaparvovirus,2794493,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1022,Psittacidae Chaphamaparvovirus,2794494,Piccovirales,Parvoviridae,Chaphamaparvovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1037,Ciconia boyciana parvo-like hybrid virus,2794504,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1031,Cygnus atratus parvoviridae sp.,2794505,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
995,Ficedula parva parvoviridae sp.,2794506,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1005,Fringilla montifringilla parvoviridae sp.,2794507,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1026,Garrulus glandarius parvoviridae sp.,2794508,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1015,Cygnus columbianus parvo-like hybrid virus,2794509,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
975,Emberiza pusilla parvo-like hybrid virus,2794510,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
979,Grus japonensis parvo-like hybrid virus,2794511,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
972,Grus japonensis parvoviridae sp.,2794512,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
957,Luscinia cyane parvoviridae sp.,2794513,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1032,Luscinia sibilans parvo-like hybrid virus,2794515,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
958,Luscinia sibilans parvoviridae sp.,2794516,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1020,Motacilla cinerea parvo-like hybrid virus,2794517,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
977,Motacilla cinerea parvoviridae sp.,2794518,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1001,Nandayus nenday parvoviridae sp.,2794519,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1025,Otus scops parvoviridae sp.,2794520,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1019,Parus major parvoviridae sp.,2794521,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1009,Passer montanus parvoviridae sp.,2794522,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
971,Pavo cristatus parvo-like hybrid virus,2794523,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
994,Pavo cristatus parvoviridae sp.,2794524,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
946,Turdus naumanni parvoviridae sp.,2794525,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
980,Turdus pallidus parvoviridae sp.,2794526,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
976,Periparus ater parvoviridae sp.,2794527,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
970,Phoenicopteridae parvo-like hybrid virus,2794528,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
